ticket_id,event_ts,new_status,actor_user_id
2048,2025-11-01 00:00:00,open,516
2048,2025-11-01 06:00:00,solved,516
2048,2025-11-02 10:00:00,pending,516
2048,2025-11-03 21:00:00,open,516
2048,2025-11-05 20:00:00,pending,516
2048,2025-11-04 03:00:00,solved,516
2048,2025-11-06 12:00:00,closed,516
2049,2025-09-27 06:00:00,solved,300
2049,2025-09-28 10:00:00,solved,300
2049,2025-09-27 22:00:00,open,300
2050,2025-12-11 04:00:00,open,397
2050,2025-12-12 00:00:00,solved,397
2050,2025-12-11 16:00:00,solved,397
2050,2025-12-12 19:00:00,pending,397
2050,2025-12-14 04:00:00,closed,397
2050,2025-12-16 04:00:00,closed,397
2050,2025-12-16 16:00:00,pending,397
2051,2025-12-22 00:00:00,open,985
2051,2025-12-22 12:00:00,solved,985
2051,2025-12-23 08:00:00,closed,985
2051,2025-12-23 06:00:00,solved,985
2051,2025-12-25 16:00:00,pending,985
2051,2025-12-23 16:00:00,open,985
2052,2026-02-27 09:00:00,open,792
2052,2026-02-28 18:00:00,open,792
2053,2026-02-28 08:00:00,open,1428
2053,2026-03-01 01:00:00,pending,1428
2053,2026-03-01 22:00:00,pending,1428
2053,2026-03-04 11:00:00,closed,1428
2054,2025-09-21 10:00:00,pending,972
2054,2025-09-22 10:00:00,open,972
2054,2025-09-22 22:00:00,closed,972
2054,2025-09-23 13:00:00,pending,972
2054,2025-09-26 18:00:00,closed,972
2054,2025-09-22 16:00:00,open,972
2054,2025-09-30 10:00:00,closed,972
2055,2025-11-27 11:00:00,open,2164
2055,2025-11-28 23:00:00,open,2164
2056,2026-03-05 05:00:00,pending,258
2056,2026-03-06 16:00:00,open,258
2056,2026-03-05 07:00:00,open,258
2056,2026-03-06 20:00:00,closed,258
2056,2026-03-05 09:00:00,solved,258
2056,2026-03-12 17:00:00,open,258
2057,2025-09-24 08:00:00,solved,1076
2057,2025-09-24 18:00:00,solved,1076
2057,2025-09-27 06:00:00,closed,1076
2057,2025-09-26 05:00:00,pending,1076
2057,2025-09-26 16:00:00,open,1076
2057,2025-09-27 01:00:00,open,1076
2057,2025-09-26 02:00:00,open,1076
2057,2025-10-02 19:00:00,pending,1076
2058,2026-01-28 08:00:00,pending,984
2058,2026-01-29 08:00:00,closed,984
2058,2026-01-30 14:00:00,closed,984
2059,2025-12-18 00:00:00,open,1467
2059,2025-12-18 18:00:00,closed,1467
2060,2026-01-18 12:00:00,solved,2402
2060,2026-01-19 02:00:00,open,2402
2060,2026-01-20 10:00:00,pending,2402
2060,2026-01-21 21:00:00,closed,2402
2060,2026-01-21 12:00:00,solved,2402
2060,2026-01-19 13:00:00,closed,2402
2060,2026-01-24 00:00:00,closed,2402
2061,2025-12-06 02:00:00,solved,2412
2061,2025-12-07 01:00:00,pending,2412
2061,2025-12-08 10:00:00,closed,2412
2061,2025-12-09 05:00:00,open,2412
2061,2025-12-06 06:00:00,closed,2412
2061,2025-12-09 10:00:00,closed,2412
2061,2025-12-12 08:00:00,open,2412
2061,2025-12-16 07:00:00,closed,2412
2062,2025-12-10 05:00:00,open,2374
2062,2025-12-10 09:00:00,closed,2374
2062,2025-12-11 17:00:00,closed,2374
2062,2025-12-12 14:00:00,open,2374
2062,2025-12-11 21:00:00,closed,2374
2063,2025-09-24 08:00:00,pending,1491
2063,2025-09-25 07:00:00,closed,1491
2063,2025-09-25 12:00:00,solved,1491
2063,2025-09-28 11:00:00,closed,1491
2064,2026-01-26 09:00:00,open,1251
2064,2026-01-26 12:00:00,open,1251
2064,2026-01-27 13:00:00,pending,1251
2064,2026-01-28 00:00:00,open,1251
2064,2026-01-31 21:00:00,open,1251
2064,2026-02-02 11:00:00,closed,1251
2065,2026-02-21 11:00:00,open,255
2065,2026-02-21 20:00:00,pending,255
2065,2026-02-21 23:00:00,pending,255
2065,2026-02-24 05:00:00,closed,255
2065,2026-02-25 19:00:00,solved,255
2065,2026-02-27 22:00:00,closed,255
2066,2026-01-07 03:00:00,solved,1423
2066,2026-01-07 08:00:00,solved,1423
2066,2026-01-07 05:00:00,pending,1423
2066,2026-01-08 12:00:00,pending,1423
2066,2026-01-07 15:00:00,open,1423
2066,2026-01-13 09:00:00,closed,1423
2067,2026-03-03 02:00:00,solved,256
2067,2026-03-04 00:00:00,solved,256
2067,2026-03-03 10:00:00,solved,256
2067,2026-03-05 14:00:00,pending,256
2067,2026-03-06 06:00:00,closed,256
2068,2025-11-09 02:00:00,open,2437
2068,2025-11-09 12:00:00,open,2437
2068,2025-11-11 22:00:00,pending,2437
2068,2025-11-12 05:00:00,pending,2437
2068,2025-11-11 10:00:00,solved,2437
2068,2025-11-15 13:00:00,solved,2437
2068,2025-11-15 08:00:00,pending,2437
2069,2025-09-14 01:00:00,pending,615
2069,2025-09-15 03:00:00,closed,615
2069,2025-09-15 09:00:00,pending,615
2069,2025-09-14 04:00:00,closed,615
2070,2026-02-07 06:00:00,pending,389
2070,2026-02-08 05:00:00,closed,389
2070,2026-02-09 02:00:00,pending,389
2070,2026-02-11 15:00:00,closed,389
2071,2025-09-29 01:00:00,solved,286
2071,2025-09-29 03:00:00,closed,286
2072,2025-11-03 12:00:00,pending,962
2072,2025-11-04 02:00:00,closed,962
2072,2025-11-04 16:00:00,pending,962
2072,2025-11-05 18:00:00,pending,962
2072,2025-11-07 16:00:00,pending,962
2072,2025-11-06 15:00:00,pending,962
2072,2025-11-03 18:00:00,solved,962
2072,2025-11-05 06:00:00,closed,962
2073,2026-01-21 09:00:00,open,1393
2073,2026-01-21 20:00:00,open,1393
2073,2026-01-23 03:00:00,pending,1393
2073,2026-01-22 06:00:00,open,1393
2073,2026-01-21 21:00:00,solved,1393
2073,2026-01-26 19:00:00,closed,1393
2074,2025-09-17 00:00:00,pending,2052
2074,2025-09-17 17:00:00,open,2052
2074,2025-09-17 22:00:00,open,2052
2074,2025-09-20 03:00:00,closed,2052
2074,2025-09-20 16:00:00,closed,2052
2075,2025-12-25 10:00:00,pending,2120
2075,2025-12-26 04:00:00,solved,2120
2075,2025-12-27 08:00:00,pending,2120
2075,2025-12-29 04:00:00,solved,2120
2075,2025-12-29 06:00:00,open,2120
2075,2025-12-26 06:00:00,pending,2120
2075,2026-01-03 10:00:00,pending,2120
2075,2025-12-28 08:00:00,open,2120
2076,2025-12-04 08:00:00,solved,985
2076,2025-12-05 12:00:00,pending,985
2076,2025-12-04 12:00:00,pending,985
2076,2025-12-05 23:00:00,open,985
2076,2025-12-05 12:00:00,open,985
2076,2025-12-08 07:00:00,closed,985
2076,2025-12-04 20:00:00,solved,985
2077,2025-11-04 09:00:00,pending,1791
2077,2025-11-05 02:00:00,pending,1791
2077,2025-11-06 13:00:00,pending,1791
2077,2025-11-05 12:00:00,open,1791
2077,2025-11-06 05:00:00,solved,1791
2077,2025-11-05 15:00:00,pending,1791
2077,2025-11-04 15:00:00,solved,1791
2077,2025-11-04 16:00:00,closed,1791
2078,2025-10-14 04:00:00,closed,1832
2078,2025-10-15 00:00:00,solved,1832
2078,2025-10-15 18:00:00,closed,1832
2079,2026-01-08 12:00:00,closed,1591
2079,2026-01-09 08:00:00,closed,1591
2079,2026-01-08 14:00:00,open,1591
2079,2026-01-09 03:00:00,closed,1591
2080,2026-02-14 04:00:00,closed,437
2080,2026-02-15 11:00:00,closed,437
2080,2026-02-14 20:00:00,pending,437
2080,2026-02-17 07:00:00,pending,437
2080,2026-02-18 20:00:00,closed,437
2081,2025-09-30 11:00:00,open,542
2081,2025-09-30 21:00:00,pending,542
2081,2025-09-30 19:00:00,pending,542
2081,2025-10-02 20:00:00,solved,542
2081,2025-10-03 15:00:00,pending,542
2081,2025-10-07 08:00:00,open,542
2081,2025-10-02 17:00:00,closed,542
2082,2025-10-01 06:00:00,solved,1758
2082,2025-10-01 13:00:00,open,1758
2082,2025-10-01 18:00:00,open,1758
2082,2025-10-04 09:00:00,solved,1758
2082,2025-10-01 22:00:00,closed,1758
2083,2025-10-03 01:00:00,open,1339
2083,2025-10-03 17:00:00,pending,1339
2083,2025-10-04 03:00:00,closed,1339
2083,2025-10-04 04:00:00,open,1339
2083,2025-10-04 09:00:00,closed,1339
2083,2025-10-04 22:00:00,open,1339
2083,2025-10-03 19:00:00,open,1339
2083,2025-10-06 13:00:00,closed,1339
2084,2026-02-22 04:00:00,open,149
2084,2026-02-23 16:00:00,open,149
2084,2026-02-23 22:00:00,open,149
2084,2026-02-23 19:00:00,closed,149
2085,2026-02-26 01:00:00,pending,1032
2085,2026-02-26 22:00:00,pending,1032
2085,2026-02-26 03:00:00,closed,1032
2085,2026-02-26 19:00:00,closed,1032
2086,2025-09-23 03:00:00,solved,720
2086,2025-09-23 13:00:00,open,720
2087,2025-11-24 08:00:00,solved,1359
2087,2025-11-24 10:00:00,open,1359
2087,2025-11-24 20:00:00,open,1359
2087,2025-11-25 20:00:00,closed,1359
2088,2026-02-10 09:00:00,pending,2070
2088,2026-02-11 20:00:00,closed,2070
2088,2026-02-10 15:00:00,open,2070
2088,2026-02-14 09:00:00,solved,2070
2088,2026-02-14 05:00:00,closed,2070
2089,2025-10-23 01:00:00,pending,565
2089,2025-10-24 08:00:00,open,565
2089,2025-10-23 09:00:00,open,565
2089,2025-10-25 22:00:00,closed,565
2089,2025-10-27 13:00:00,closed,565
2089,2025-10-25 13:00:00,solved,565
2089,2025-10-25 19:00:00,closed,565
2090,2025-12-28 07:00:00,open,2147
2090,2025-12-28 10:00:00,pending,2147
2090,2025-12-28 13:00:00,solved,2147
2090,2025-12-31 13:00:00,open,2147
2090,2025-12-30 19:00:00,pending,2147
2090,2026-01-02 12:00:00,open,2147
2090,2026-01-01 01:00:00,open,2147
2090,2025-12-29 11:00:00,closed,2147
2091,2026-01-02 04:00:00,pending,1797
2091,2026-01-02 05:00:00,open,1797
2091,2026-01-04 06:00:00,closed,1797
2091,2026-01-06 01:00:00,open,1797
2091,2026-01-07 04:00:00,solved,1797
2091,2026-01-09 06:00:00,open,1797
2091,2026-01-04 04:00:00,closed,1797
2091,2026-01-11 19:00:00,closed,1797
2092,2026-03-07 07:00:00,pending,1576
2092,2026-03-08 06:00:00,solved,1576
2092,2026-03-08 09:00:00,closed,1576
2092,2026-03-10 01:00:00,closed,1576
2092,2026-03-10 23:00:00,open,1576
2092,2026-03-07 12:00:00,open,1576
2092,2026-03-14 01:00:00,pending,1576
2093,2026-01-21 12:00:00,solved,2035
2093,2026-01-22 20:00:00,open,2035
2093,2026-01-22 06:00:00,open,2035
2093,2026-01-22 03:00:00,pending,2035
2093,2026-01-27 12:00:00,open,2035
2093,2026-01-21 17:00:00,open,2035
2093,2026-01-22 18:00:00,closed,2035
2093,2026-01-28 19:00:00,closed,2035
2094,2025-12-27 07:00:00,open,443
2094,2025-12-27 19:00:00,pending,443
2094,2025-12-29 21:00:00,pending,443
2094,2025-12-29 22:00:00,solved,443
2094,2025-12-28 19:00:00,open,443
2094,2026-01-02 18:00:00,open,443
2094,2026-01-04 01:00:00,pending,443
2095,2025-11-10 08:00:00,closed,1421
2095,2025-11-10 15:00:00,closed,1421
2095,2025-11-13 08:00:00,closed,1421
2095,2025-11-12 11:00:00,open,1421
2095,2025-11-11 16:00:00,pending,1421
2095,2025-11-16 19:00:00,closed,1421
2095,2025-11-11 02:00:00,closed,1421
2096,2026-01-30 10:00:00,pending,1598
2096,2026-01-31 14:00:00,pending,1598
2096,2026-01-30 16:00:00,pending,1598
2096,2026-01-31 22:00:00,closed,1598
2096,2026-02-02 10:00:00,pending,1598
2096,2026-02-01 12:00:00,closed,1598
2096,2026-02-04 22:00:00,closed,1598
2097,2026-02-16 11:00:00,pending,2469
2097,2026-02-17 09:00:00,open,2469
2097,2026-02-16 19:00:00,pending,2469
2097,2026-02-18 05:00:00,pending,2469
2097,2026-02-19 23:00:00,pending,2469
2097,2026-02-17 17:00:00,open,2469
2097,2026-02-16 23:00:00,closed,2469
2098,2025-12-12 04:00:00,pending,142
2098,2025-12-12 12:00:00,open,142
2098,2025-12-14 14:00:00,open,142
2098,2025-12-15 04:00:00,open,142
2098,2025-12-15 12:00:00,open,142
2098,2025-12-12 14:00:00,closed,142
2098,2025-12-16 10:00:00,closed,142
2099,2025-11-23 02:00:00,solved,1811
2099,2025-11-23 08:00:00,open,1811
2099,2025-11-25 14:00:00,closed,1811
2100,2025-09-16 02:00:00,pending,1830
2100,2025-09-17 10:00:00,pending,1830
2100,2025-09-18 04:00:00,closed,1830
2101,2025-09-13 08:00:00,solved,949
2101,2025-09-14 13:00:00,closed,949
2101,2025-09-14 06:00:00,solved,949
2101,2025-09-17 08:00:00,open,949
2101,2025-09-14 04:00:00,open,949
2101,2025-09-17 02:00:00,closed,949
2101,2025-09-16 08:00:00,open,949
2101,2025-09-17 17:00:00,pending,949
2102,2025-11-18 09:00:00,closed,1781
2102,2025-11-19 17:00:00,solved,1781
2102,2025-11-20 05:00:00,solved,1781
2102,2025-11-21 00:00:00,solved,1781
2102,2025-11-21 17:00:00,closed,1781
2103,2026-01-07 00:00:00,solved,688
2103,2026-01-07 16:00:00,pending,688
2103,2026-01-08 12:00:00,pending,688
2103,2026-01-11 12:00:00,pending,688
2103,2026-01-10 16:00:00,closed,688
2104,2025-12-28 07:00:00,pending,2207
2104,2025-12-29 05:00:00,pending,2207
2104,2025-12-30 13:00:00,solved,2207
2104,2025-12-31 04:00:00,pending,2207
2104,2026-01-03 03:00:00,open,2207
2104,2026-01-04 19:00:00,pending,2207
2104,2025-12-31 13:00:00,closed,2207
2105,2025-10-15 02:00:00,pending,942
2105,2025-10-15 20:00:00,open,942
2105,2025-10-17 00:00:00,closed,942
2105,2025-10-17 20:00:00,open,942
2105,2025-10-16 18:00:00,solved,942
2106,2025-10-07 12:00:00,open,1575
2106,2025-10-07 16:00:00,closed,1575
2106,2025-10-07 16:00:00,closed,1575
2106,2025-10-11 18:00:00,solved,1575
2106,2025-10-12 20:00:00,closed,1575
2107,2025-12-16 11:00:00,open,1917
2107,2025-12-16 22:00:00,open,1917
2107,2025-12-16 15:00:00,closed,1917
2107,2025-12-16 20:00:00,open,1917
2107,2025-12-20 03:00:00,closed,1917
2108,2025-11-19 06:00:00,pending,2463
2108,2025-11-20 09:00:00,solved,2463
2108,2025-11-21 14:00:00,open,2463
2109,2026-01-12 00:00:00,pending,92
2109,2026-01-13 08:00:00,open,92
2109,2026-01-14 22:00:00,closed,92
2110,2025-12-04 09:00:00,open,1695
2110,2025-12-05 11:00:00,pending,1695
2110,2025-12-06 03:00:00,open,1695
2110,2025-12-05 18:00:00,pending,1695
2110,2025-12-10 09:00:00,solved,1695
2110,2025-12-08 18:00:00,pending,1695
2110,2025-12-04 15:00:00,pending,1695
2110,2025-12-09 01:00:00,closed,1695
2111,2025-10-09 01:00:00,pending,2369
2111,2025-10-09 15:00:00,solved,2369
2111,2025-10-10 13:00:00,closed,2369
2112,2025-09-28 12:00:00,open,1301
2112,2025-09-29 16:00:00,solved,1301
2112,2025-10-01 00:00:00,open,1301
2112,2025-10-02 00:00:00,open,1301
2112,2025-09-30 12:00:00,pending,1301
2112,2025-09-30 19:00:00,open,1301
2112,2025-10-06 18:00:00,closed,1301
2112,2025-10-04 08:00:00,solved,1301
2113,2025-12-28 02:00:00,open,866
2113,2025-12-29 00:00:00,solved,866
2113,2025-12-29 22:00:00,pending,866
2113,2025-12-30 20:00:00,closed,866
2114,2025-10-25 07:00:00,closed,1305
2114,2025-10-25 18:00:00,pending,1305
2114,2025-10-26 01:00:00,solved,1305
2114,2025-10-28 04:00:00,pending,1305
2114,2025-10-30 15:00:00,open,1305
2114,2025-10-28 05:00:00,closed,1305
2114,2025-10-30 13:00:00,pending,1305
2115,2026-01-11 01:00:00,open,1744
2115,2026-01-11 18:00:00,closed,1744
2115,2026-01-12 17:00:00,open,1744
2115,2026-01-12 13:00:00,pending,1744
2115,2026-01-15 01:00:00,pending,1744
2116,2025-10-01 11:00:00,solved,2147
2116,2025-10-02 15:00:00,pending,2147
2116,2025-10-03 01:00:00,closed,2147
2117,2026-02-28 00:00:00,solved,700
2117,2026-03-01 00:00:00,pending,700
2117,2026-03-02 14:00:00,closed,700
2117,2026-03-01 21:00:00,closed,700
2118,2025-11-28 02:00:00,open,938
2118,2025-11-29 07:00:00,pending,938
2118,2025-11-30 14:00:00,closed,938
2119,2025-11-30 09:00:00,closed,2080
2119,2025-11-30 17:00:00,open,2080
2119,2025-12-02 15:00:00,closed,2080
2120,2025-09-24 00:00:00,pending,1389
2120,2025-09-25 02:00:00,pending,1389
2120,2025-09-24 20:00:00,closed,1389
2121,2025-11-13 11:00:00,open,2394
2121,2025-11-13 15:00:00,pending,2394
2121,2025-11-15 17:00:00,open,2394
2121,2025-11-15 14:00:00,pending,2394
2121,2025-11-14 03:00:00,closed,2394
2122,2026-03-07 05:00:00,pending,1174
2122,2026-03-07 23:00:00,pending,1174
2122,2026-03-07 11:00:00,solved,1174
2123,2026-02-14 07:00:00,solved,1353
2123,2026-02-15 09:00:00,pending,1353
2123,2026-02-16 19:00:00,solved,1353
2123,2026-02-15 01:00:00,closed,1353
2123,2026-02-19 07:00:00,open,1353
2123,2026-02-19 02:00:00,open,1353
2123,2026-02-15 01:00:00,closed,1353
2124,2025-10-24 02:00:00,pending,2362
2124,2025-10-24 20:00:00,solved,2362
2124,2025-10-24 10:00:00,closed,2362
2125,2025-10-26 05:00:00,closed,1734
2125,2025-10-26 06:00:00,pending,1734
2125,2025-10-28 13:00:00,solved,1734
2125,2025-10-28 08:00:00,solved,1734
2125,2025-10-26 13:00:00,solved,1734
2125,2025-10-31 15:00:00,closed,1734
2125,2025-10-31 17:00:00,solved,1734
2125,2025-10-29 03:00:00,closed,1734
2126,2025-10-26 10:00:00,open,1389
2126,2025-10-27 22:00:00,pending,1389
2126,2025-10-27 00:00:00,closed,1389
2126,2025-10-29 13:00:00,solved,1389
2126,2025-10-26 22:00:00,closed,1389
2127,2026-02-21 03:00:00,pending,2304
2127,2026-02-22 06:00:00,open,2304
2127,2026-02-21 21:00:00,pending,2304
2127,2026-02-21 06:00:00,pending,2304
2127,2026-02-22 03:00:00,open,2304
2127,2026-02-21 08:00:00,open,2304
2127,2026-02-22 09:00:00,closed,2304
2128,2026-03-05 09:00:00,pending,2226
2128,2026-03-05 14:00:00,open,2226
2128,2026-03-05 21:00:00,open,2226
2128,2026-03-08 12:00:00,pending,2226
2128,2026-03-10 17:00:00,pending,2226
2128,2026-03-07 06:00:00,closed,2226
2129,2025-11-29 08:00:00,open,2022
2129,2025-11-30 05:00:00,solved,2022
2129,2025-11-29 18:00:00,solved,2022
2129,2025-11-29 14:00:00,pending,2022
2129,2025-12-05 08:00:00,pending,2022
2129,2025-11-30 04:00:00,pending,2022
2129,2025-11-30 20:00:00,closed,2022
2130,2025-09-29 05:00:00,solved,1358
2130,2025-09-29 17:00:00,open,1358
2130,2025-09-30 23:00:00,open,1358
2130,2025-10-01 23:00:00,closed,1358
2130,2025-10-03 05:00:00,open,1358
2130,2025-10-03 04:00:00,open,1358
2130,2025-10-05 05:00:00,closed,1358
2131,2025-11-04 04:00:00,pending,1587
2131,2025-11-05 12:00:00,pending,1587
2131,2025-11-05 18:00:00,closed,1587
2131,2025-11-05 01:00:00,pending,1587
2131,2025-11-08 16:00:00,open,1587
2131,2025-11-08 03:00:00,closed,1587
2131,2025-11-07 16:00:00,pending,1587
2132,2026-03-04 05:00:00,open,7
2132,2026-03-04 18:00:00,solved,7
2132,2026-03-06 15:00:00,open,7
2132,2026-03-05 14:00:00,open,7
2132,2026-03-07 05:00:00,solved,7
2132,2026-03-11 17:00:00,closed,7
2133,2026-01-22 08:00:00,open,1428
2133,2026-01-22 17:00:00,pending,1428
2133,2026-01-24 10:00:00,pending,1428
2133,2026-01-24 08:00:00,open,1428
2133,2026-01-26 20:00:00,solved,1428
2133,2026-01-29 05:00:00,open,1428
2133,2026-01-28 08:00:00,closed,1428
2134,2025-12-04 01:00:00,open,1971
2134,2025-12-04 21:00:00,open,1971
2134,2025-12-05 23:00:00,open,1971
2134,2025-12-05 22:00:00,open,1971
2134,2025-12-09 05:00:00,open,1971
2134,2025-12-11 13:00:00,closed,1971
2134,2025-12-04 13:00:00,solved,1971
2134,2025-12-06 09:00:00,closed,1971
2135,2025-09-29 00:00:00,open,657
2135,2025-09-29 19:00:00,pending,657
2135,2025-10-01 02:00:00,pending,657
2135,2025-10-03 00:00:00,closed,657
2136,2025-11-14 05:00:00,open,2089
2136,2025-11-14 07:00:00,pending,2089
2136,2025-11-16 23:00:00,open,2089
2136,2025-11-14 17:00:00,open,2089
2136,2025-11-14 21:00:00,open,2089
2136,2025-11-19 15:00:00,closed,2089
2137,2026-01-21 08:00:00,solved,1324
2137,2026-01-21 18:00:00,solved,1324
2137,2026-01-24 08:00:00,pending,1324
2137,2026-01-22 23:00:00,solved,1324
2137,2026-01-26 00:00:00,pending,1324
2137,2026-01-22 14:00:00,closed,1324
2138,2025-09-25 12:00:00,open,463
2138,2025-09-26 16:00:00,pending,463
2138,2025-09-26 20:00:00,closed,463
2138,2025-09-28 12:00:00,open,463
2138,2025-10-01 12:00:00,closed,463
2139,2026-03-01 05:00:00,open,242
2139,2026-03-02 14:00:00,solved,242
2139,2026-03-02 01:00:00,pending,242
2139,2026-03-03 20:00:00,solved,242
2139,2026-03-02 17:00:00,pending,242
2139,2026-03-02 16:00:00,solved,242
2139,2026-03-03 05:00:00,open,242
2139,2026-03-06 18:00:00,closed,242
2140,2025-09-21 01:00:00,closed,1063
2140,2025-09-21 07:00:00,pending,1063
2140,2025-09-22 07:00:00,closed,1063
2141,2025-09-22 08:00:00,pending,2256
2141,2025-09-23 14:00:00,solved,2256
2141,2025-09-22 10:00:00,open,2256
2142,2026-02-28 10:00:00,solved,421
2142,2026-02-28 14:00:00,open,421
2142,2026-03-03 10:00:00,pending,421
2142,2026-03-04 22:00:00,pending,421
2142,2026-03-04 18:00:00,open,421
2142,2026-03-05 15:00:00,solved,421
2142,2026-02-28 16:00:00,pending,421
2142,2026-03-06 06:00:00,closed,421
2143,2025-11-15 03:00:00,solved,868
2143,2025-11-16 11:00:00,pending,868
2143,2025-11-17 13:00:00,solved,868
2143,2025-11-16 03:00:00,solved,868
2143,2025-11-20 15:00:00,closed,868
2143,2025-11-17 15:00:00,solved,868
2143,2025-11-18 15:00:00,closed,868
2144,2026-02-05 04:00:00,pending,1162
2144,2026-02-05 06:00:00,pending,1162
2144,2026-02-06 06:00:00,open,1162
2144,2026-02-05 07:00:00,open,1162
2144,2026-02-06 16:00:00,closed,1162
2145,2026-03-07 03:00:00,pending,1799
2145,2026-03-07 14:00:00,open,1799
2145,2026-03-08 01:00:00,pending,1799
2145,2026-03-08 18:00:00,closed,1799
2146,2026-01-27 11:00:00,open,1760
2146,2026-01-27 19:00:00,pending,1760
2146,2026-01-29 01:00:00,open,1760
2146,2026-01-29 05:00:00,open,1760
2146,2026-01-31 19:00:00,open,1760
2146,2026-01-31 10:00:00,closed,1760
2147,2026-03-09 05:00:00,pending,492
2147,2026-03-09 08:00:00,closed,492
2147,2026-03-09 23:00:00,pending,492
2147,2026-03-10 02:00:00,pending,492
2148,2026-02-05 01:00:00,pending,380
2148,2026-02-05 20:00:00,open,380
2148,2026-02-05 19:00:00,solved,380
2149,2025-12-24 09:00:00,pending,500
2149,2025-12-25 14:00:00,pending,500
2149,2025-12-24 15:00:00,solved,500
2149,2025-12-26 21:00:00,solved,500
2149,2025-12-26 17:00:00,open,500
2149,2025-12-30 10:00:00,solved,500
2149,2025-12-28 03:00:00,closed,500
2150,2025-10-02 07:00:00,open,1567
2150,2025-10-03 10:00:00,closed,1567
2151,2025-11-02 01:00:00,open,949
2151,2025-11-03 08:00:00,open,949
2151,2025-11-02 09:00:00,closed,949
2151,2025-11-05 01:00:00,closed,949
2152,2026-02-25 12:00:00,closed,1166
2152,2026-02-26 22:00:00,open,1166
2152,2026-02-26 06:00:00,closed,1166
2153,2025-12-16 07:00:00,solved,1343
2153,2025-12-16 14:00:00,pending,1343
2153,2025-12-16 13:00:00,closed,1343
2154,2025-09-29 08:00:00,open,971
2154,2025-09-30 07:00:00,open,971
2154,2025-10-02 04:00:00,open,971
2154,2025-09-29 17:00:00,solved,971
2154,2025-10-01 12:00:00,closed,971
2155,2026-03-01 02:00:00,open,2164
2155,2026-03-02 12:00:00,open,2164
2155,2026-03-01 08:00:00,closed,2164
2155,2026-03-03 02:00:00,open,2164
2155,2026-03-05 18:00:00,solved,2164
2155,2026-03-05 16:00:00,closed,2164
2155,2026-03-09 08:00:00,pending,2164
2155,2026-03-01 16:00:00,open,2164
2156,2025-10-03 07:00:00,open,638
2156,2025-10-04 00:00:00,open,638
2156,2025-10-04 21:00:00,open,638
2156,2025-10-05 13:00:00,open,638
2156,2025-10-06 15:00:00,pending,638
2156,2025-10-06 05:00:00,solved,638
2156,2025-10-10 13:00:00,closed,638
2157,2026-02-18 01:00:00,pending,1349
2157,2026-02-19 11:00:00,open,1349
2157,2026-02-20 17:00:00,open,1349
2157,2026-02-18 19:00:00,pending,1349
2157,2026-02-18 05:00:00,pending,1349
2157,2026-02-25 13:00:00,closed,1349
2158,2025-09-29 12:00:00,open,889
2158,2025-09-29 15:00:00,open,889
2158,2025-09-29 16:00:00,open,889
2158,2025-10-02 09:00:00,open,889
2158,2025-10-04 16:00:00,pending,889
2158,2025-10-04 02:00:00,pending,889
2158,2025-10-03 18:00:00,closed,889
2159,2026-01-04 01:00:00,open,2290
2159,2026-01-04 04:00:00,pending,2290
2159,2026-01-05 07:00:00,closed,2290
2160,2025-11-08 07:00:00,pending,1621
2160,2025-11-09 02:00:00,open,1621
2160,2025-11-08 09:00:00,open,1621
2160,2025-11-11 04:00:00,open,1621
2160,2025-11-11 11:00:00,closed,1621
2160,2025-11-14 03:00:00,solved,1621
2161,2025-10-02 12:00:00,pending,1950
2161,2025-10-03 19:00:00,open,1950
2161,2025-10-02 22:00:00,open,1950
2161,2025-10-06 09:00:00,open,1950
2161,2025-10-07 04:00:00,closed,1950
2162,2025-11-18 02:00:00,solved,2025
2162,2025-11-19 02:00:00,open,2025
2162,2025-11-18 18:00:00,solved,2025
2162,2025-11-19 02:00:00,solved,2025
2162,2025-11-18 22:00:00,solved,2025
2162,2025-11-20 14:00:00,solved,2025
2162,2025-11-26 20:00:00,pending,2025
2162,2025-11-26 20:00:00,closed,2025
2163,2025-12-16 02:00:00,pending,1405
2163,2025-12-16 05:00:00,closed,1405
2164,2025-12-12 02:00:00,closed,1906
2164,2025-12-12 22:00:00,open,1906
2164,2025-12-12 06:00:00,pending,1906
2164,2025-12-12 14:00:00,closed,1906
2164,2025-12-16 14:00:00,open,1906
2164,2025-12-19 04:00:00,pending,1906
2164,2025-12-13 08:00:00,pending,1906
2164,2025-12-16 04:00:00,closed,1906
2165,2025-12-01 11:00:00,open,1498
2165,2025-12-02 23:00:00,open,1498
2165,2025-12-04 03:00:00,pending,1498
2165,2025-12-02 23:00:00,pending,1498
2165,2025-12-01 19:00:00,open,1498
2165,2025-12-02 22:00:00,closed,1498
2166,2026-02-11 07:00:00,closed,1057
2166,2026-02-11 19:00:00,pending,1057
2166,2026-02-13 09:00:00,pending,1057
2166,2026-02-15 10:00:00,closed,1057
2167,2026-03-11 05:00:00,open,227
2167,2026-03-12 11:00:00,open,227
2167,2026-03-11 21:00:00,pending,227
2168,2025-09-26 04:00:00,solved,1901
2168,2025-09-27 08:00:00,closed,1901
2169,2026-03-06 12:00:00,open,1130
2169,2026-03-06 13:00:00,open,1130
2169,2026-03-09 00:00:00,open,1130
2169,2026-03-10 06:00:00,closed,1130
2169,2026-03-10 00:00:00,closed,1130
2170,2026-02-15 02:00:00,solved,1398
2170,2026-02-16 13:00:00,pending,1398
