order_id,product_id,qty,unit_price
5368,173,2,58.12
5368,147,2,79.32
5368,157,3,37.67
5369,52,1,22.99
5369,20,4,112.0
5370,229,4,21.52
5370,233,3,10.12
5370,72,3,44.0
5370,102,1,108.46
5370,103,2,41.02
5371,171,3,33.65
5371,3,1,9.01
5371,243,3,52.57
5372,176,3,48.61
5373,77,2,93.02
5373,168,1,42.33
5373,40,2,29.31
5374,199,3,55.26
5374,144,4,113.11
5374,7,4,78.5
5375,141,1,9.6
5375,155,4,68.36
5375,117,2,119.55
5375,102,2,125.13
5375,222,4,71.74
5376,20,3,106.76
5376,141,4,13.97
5376,213,1,95.51
5376,218,2,27.56
5376,149,4,40.46
5377,89,3,26.89
5377,31,2,7.31
5377,172,4,14.1
5378,136,1,71.09
5379,4,1,52.27
5379,11,4,116.46
5379,21,4,39.51
5379,194,1,97.95
5380,88,2,132.73
5380,117,2,110.45
5380,180,1,16.09
5381,104,3,112.39
5381,99,4,19.37
5381,150,3,98.84
5381,102,1,78.67
5382,117,2,105.02
5383,49,4,51.36
5384,188,4,63.66
5385,171,4,22.26
5385,234,4,86.09
5385,159,2,17.94
5386,207,4,136.83
5387,93,4,42.15
5387,69,1,88.65
5387,117,2,90.98
5388,28,2,123.82
5388,101,3,13.78
5388,185,3,81.13
5388,137,1,52.18
5389,102,3,118.07
5389,224,3,38.51
5390,93,2,65.35
5391,235,3,87.7
5391,51,4,28.84
5391,232,1,3.33
5392,99,3,26.42
5392,145,2,51.46
5392,183,3,48.92
5392,159,1,19.11
5392,56,4,89.56
5393,91,2,55.96
5393,5,2,70.69
5393,220,3,15.38
5394,68,3,22.18
5394,33,1,40.51
5394,231,4,63.36
5394,175,3,126.61
5395,180,1,12.45
5395,48,2,107.59
5395,6,3,41.54
5395,67,1,96.01
5396,3,4,8.55
5397,33,2,46.11
5397,69,2,95.95
5397,8,1,29.43
5397,131,2,86.4
5398,216,1,56.18
5398,46,4,25.1
5398,217,2,28.68
5398,82,2,84.79
5398,127,1,118.03
5399,85,2,62.91
5399,62,4,56.27
5399,204,1,82.37
5399,104,1,130.56
5400,138,2,118.91
5400,43,4,60.31
5400,41,3,21.25
5400,206,4,51.66
5401,162,3,80.44
5402,241,2,95.1
5402,176,4,45.2
5402,125,2,125.52
5402,217,2,51.78
5402,79,1,34.0
5403,233,1,10.01
5403,218,4,31.32
5404,235,4,112.68
5404,26,2,86.71
5404,219,3,102.35
5404,185,1,101.84
5405,223,3,101.76
5406,110,3,64.88
5406,45,1,64.39
5407,107,2,30.02
5407,90,1,42.88
5407,41,4,27.62
5407,165,4,99.42
5407,111,1,85.46
5408,145,4,47.24
5408,191,2,93.1
5409,18,2,16.83
5409,215,1,115.22
5409,41,3,24.4
5410,12,2,63.53
5410,175,1,123.51
5410,137,3,44.81
5411,148,4,41.71
5411,173,2,43.91
5411,8,2,45.48
5412,122,1,7.22
5413,188,2,54.94
5413,71,2,78.23
5414,7,1,69.32
5414,169,3,85.33
5414,27,4,35.69
5414,93,1,71.56
5414,204,4,98.75
5415,69,2,80.61
5415,17,2,129.13
5415,197,1,110.55
5415,96,1,1.7
5415,42,4,92.7
5416,68,2,18.52
5416,126,3,84.99
5416,113,4,39.88
5416,248,4,5.45
5417,205,2,71.42
5417,167,1,12.03
5417,2,1,12.7
5418,90,4,38.36
5418,10,1,47.76
5418,160,3,15.94
5418,205,3,80.47
5419,228,2,20.96
5419,34,1,7.62
5420,167,3,11.61
5420,248,2,6.71
5421,10,1,52.48
5421,112,4,86.42
5422,216,1,59.44
5422,122,1,6.25
5422,223,1,94.84
5422,137,4,49.37
5422,187,2,86.18
5423,98,2,3.2
5423,125,4,118.95
5423,196,2,58.64
5424,31,1,4.72
5424,196,3,102.87
5424,118,4,38.6
5424,239,4,93.11
5425,148,1,63.14
5425,228,3,24.82
5425,60,1,35.99
5425,216,4,52.18
5425,97,1,75.22
5426,238,4,42.4
5426,44,3,44.5
5426,143,2,57.51
5426,29,1,116.27
5426,222,1,97.1
5427,106,1,4.21
5428,239,4,98.07
5428,49,4,34.81
5428,118,2,33.58
5428,1,2,8.5
5428,190,1,93.27
5429,42,3,56.33
5429,31,4,7.11
5429,37,2,27.38
5430,103,3,57.7
5431,156,2,95.01
5431,7,2,69.31
5431,163,1,87.22
5431,222,3,94.18
5432,199,4,64.77
5432,247,2,59.77
5433,55,2,21.78
5433,148,4,42.01
5433,135,2,93.0
5434,193,3,22.11
5434,157,2,38.47
5434,10,1,46.42
5435,133,2,3.72
5435,62,1,47.71
5435,195,3,98.82
5436,190,2,61.92
5436,85,4,75.07
5436,70,1,71.18
5436,31,3,4.69
5436,56,1,91.42
5437,176,2,66.33
5437,192,3,45.94
5438,72,1,41.22
5438,38,4,118.8
5439,197,2,68.08
5439,97,4,117.34
5439,186,2,26.86
5439,30,3,26.26
5440,181,2,58.07
5441,150,4,105.98
5441,93,1,66.37
5441,27,4,32.65
5441,41,2,21.83
5442,233,1,7.76
5442,16,1,43.67
5443,146,2,86.87
5444,216,1,41.74
5444,236,3,37.86
5444,136,2,85.36
5444,124,3,35.21
5444,131,1,108.83
5445,91,3,88.56
5445,237,4,25.7
5445,174,4,17.25
5445,230,1,81.23
5445,94,3,53.37
5446,243,2,43.51
5446,36,3,114.49
5447,68,2,29.03
5447,217,4,37.08
5448,69,1,61.46
5448,40,3,25.47
5448,48,1,129.48
5448,230,1,87.97
5448,7,1,75.56
5449,185,2,67.25
5449,63,2,43.58
5449,3,1,12.29
5450,128,3,82.42
5450,73,1,44.89
5450,20,3,114.28
5451,169,3,74.57
5452,119,1,26.41
5452,149,3,47.03
5453,166,1,75.19
5453,214,2,80.16
5453,26,2,105.89
5454,148,1,47.31
5455,39,3,42.3
5455,152,3,106.83
5456,61,2,45.76
5456,176,1,62.7
5456,36,4,105.46
5456,23,2,34.65
5457,77,4,103.37
5457,222,4,97.59
5457,121,4,86.57
5458,56,3,85.96
5458,60,2,25.72
5458,51,1,24.48
5459,226,2,61.21
5459,143,3,55.75
5459,8,3,49.74
5460,18,3,16.29
5460,78,3,52.97
5461,239,4,59.22
5461,236,4,59.11
5462,110,3,57.55
5462,167,3,17.84
5463,249,1,26.36
5463,103,1,49.7
5463,230,1,90.91
5464,241,3,61.55
5464,239,3,68.84
5464,104,1,78.08
5464,31,1,7.2
5464,166,2,54.84
5465,82,4,95.67
5466,23,3,39.44
5467,210,1,35.86
5467,99,2,27.11
5467,111,4,77.63
5467,235,1,116.36
5468,101,3,25.45
5469,47,3,31.69
5469,122,1,4.54
5469,178,1,82.66
5470,98,2,3.1
5471,199,1,57.79
5471,167,2,11.46
5471,44,1,43.45
5472,176,2,37.13
5472,234,3,92.43
5472,141,2,14.54
5472,187,4,100.73
5472,202,3,4.04
5473,29,1,94.21
5473,224,1,27.27
5474,79,1,20.93
5474,33,1,30.64
5474,232,2,4.83
5474,196,1,65.16
5474,106,1,3.48
5475,130,1,72.37
5475,64,1,1.84
5476,173,2,57.57
5476,72,2,42.43
5476,230,2,81.33
5477,32,2,12.44
5477,116,3,83.11
5477,27,3,31.87
5477,43,2,49.35
5477,64,4,2.97
5478,15,4,97.27
5478,56,4,79.97
5478,8,2,29.13
5478,101,1,22.6
5478,204,1,84.07
5479,99,3,20.94
5479,227,2,30.16
5479,21,3,57.74
5479,60,3,24.16
5480,45,1,77.58
5480,125,2,105.96
5480,35,3,85.08
5481,31,1,4.57
5481,165,3,72.11
5481,188,4,61.09
5481,23,4,43.71
5482,37,2,31.36
5482,95,2,47.23
5482,23,1,32.95
5482,215,3,111.52
5483,56,3,62.96
5484,240,2,72.72
5484,153,4,97.03
5484,241,4,86.69
5485,214,2,67.06
5485,1,3,5.7
5485,229,1,29.86
5485,193,4,18.49
5485,18,3,12.94
5486,10,3,60.97
5486,109,1,113.88
5487,171,3,29.31
5487,225,1,73.13
5488,127,2,75.49
5488,67,2,84.84
5488,184,2,44.91
5489,118,2,25.55
5489,202,4,2.52
5489,101,3,23.07
5490,209,3,17.06
5490,153,3,68.44
5490,240,3,86.87
5490,164,2,47.91
5491,101,2,25.29
5492,225,1,107.79
5493,146,4,59.46
5493,243,1,52.12
5494,23,4,40.66
5494,134,2,41.15
5495,177,2,2.83
5495,99,4,33.8
5495,159,4,12.13
5496,129,1,64.49
5497,152,1,80.11
5497,248,1,6.77
5497,198,2,70.31
5497,161,4,43.59
5497,91,1,68.15
5498,125,3,126.56
5499,200,1,119.56
5499,126,1,76.96
5499,128,2,112.37
5500,118,1,27.18
5500,239,2,56.07
5500,19,4,74.84
5500,149,3,41.05
5500,227,3,33.78
5501,149,2,48.37
5501,211,2,17.12
5501,117,3,92.69
5501,172,2,16.38
5502,162,1,78.83
5502,15,3,94.47
5502,170,1,48.25
5503,192,3,30.0
5503,105,4,91.02
5503,90,3,38.75
5503,30,1,28.98
5504,41,2,24.44
5504,32,3,17.41
5504,5,3,91.25
5504,6,1,63.71
5505,151,2,66.99
5506,37,4,30.6
5506,182,2,38.36
5506,102,1,91.42
5506,5,1,82.91
5507,205,4,66.8
5508,72,1,51.49
5508,220,2,13.15
5508,204,2,124.66
5508,162,2,101.11
5508,15,4,102.45
5509,8,2,51.46
5510,7,2,64.08
5510,58,3,43.28
5510,77,1,78.66
5510,152,1,92.39
5511,63,1,43.6
5511,228,3,15.94
5511,108,3,13.92
5511,187,2,128.8
5511,142,4,20.59
5512,224,2,25.79
5512,51,3,35.48
5512,161,1,66.19
5512,208,1,4.94
5513,213,3,112.01
5513,148,2,56.6
5514,118,3,24.88
5514,43,4,71.07
5514,15,2,122.38
5514,89,1,35.08
5514,99,1,28.73
5515,229,1,23.43
5515,53,4,49.39
5516,131,1,98.41
5516,176,4,39.84
5516,158,3,121.87
5516,164,1,37.23
5517,44,1,24.72
5517,130,2,116.78
5517,128,4,132.56
5517,26,1,73.93
5517,250,1,37.74
5518,136,2,71.42
5518,132,4,90.51
5519,177,1,1.74
5519,158,1,100.9
5519,140,1,15.18
5520,28,1,88.61
5520,184,4,34.56
5520,31,2,6.05
5520,40,3,40.02
5520,131,1,103.89
5521,51,3,29.85
5521,240,4,123.53
5522,53,4,48.1
5522,5,4,89.57
5522,159,1,15.09
5523,127,1,106.21
5523,109,3,110.37
5523,46,2,28.13
5523,104,4,121.32
5524,159,2,13.64
5524,212,1,96.34
5524,107,2,25.5
5524,141,1,11.41
5525,11,2,82.78
5525,61,1,61.1
5526,212,3,75.89
5526,133,2,2.97
5527,2,4,11.37
5528,111,2,60.78
5528,115,1,24.72
5529,214,4,78.37
5529,241,1,72.89
5529,148,1,38.23
5530,97,2,134.86
5531,6,4,61.32
5531,35,3,107.52
5531,198,4,105.67
5532,137,2,56.44
5532,183,1,56.98
5532,80,4,69.76
5533,75,3,94.35
5533,50,2,54.43
5534,170,2,50.86
5534,223,2,105.26
5535,205,3,87.18
5535,1,3,9.85
5535,37,3,37.7
5536,135,1,89.85
5537,129,2,36.9
5537,211,3,16.12
5537,161,2,60.56
5537,154,2,49.1
5537,141,2,13.94
5538,60,4,31.2
5538,29,1,68.85
5538,161,4,62.69
5539,9,1,26.92
5539,224,1,23.31
5539,43,1,66.56
5539,162,3,89.25
5540,208,3,6.23
5540,80,2,100.99
5540,132,4,84.95
5540,222,1,84.94
5541,96,4,2.64
5541,170,1,45.0
5542,82,4,65.36
5543,205,2,80.24
5543,2,1,7.89
5543,88,3,130.59
5543,160,4,14.87
5544,147,2,93.29
5544,200,3,73.56
5544,69,2,106.12
5545,220,3,13.77
5545,174,3,16.05
5545,197,3,70.76
5546,207,3,137.86
5546,81,3,21.75
5546,94,1,68.82
5546,1,1,6.85
5546,90,1,64.17
5547,75,4,73.42
5547,105,4,64.88
5548,184,3,44.93
5548,155,4,46.0
5548,152,3,111.94
5549,176,1,54.58
5549,202,4,4.11
5550,139,4,52.68
5550,102,2,128.84
5551,33,3,58.34
5551,14,2,72.98
5551,146,1,50.03
5551,164,2,49.39
5552,204,1,83.86
5553,105,4,84.19
5553,132,4,66.01
5553,77,3,91.76
5553,152,1,115.32
5553,110,2,82.45
5554,154,1,31.65
5555,69,2,83.7
5556,193,2,25.52
5556,158,1,65.25
5556,67,4,65.63
5556,78,1,92.85
5557,199,1,69.92
5557,228,1,21.51
5557,203,4,51.45
5557,161,3,43.11
5558,59,2,51.5
5558,137,3,31.9
5558,148,1,62.17
5558,144,3,116.06
5559,163,2,64.38
5559,127,1,88.76
5559,245,3,62.0
5560,237,1,33.94
5560,92,2,23.45
5560,10,2,52.59
5560,196,1,92.51
5561,183,1,59.34
5561,182,4,47.87
5561,74,1,80.75
5561,197,2,113.87
5562,27,1,56.39
5562,199,1,55.38
5562,56,3,61.77
5562,180,3,16.06
5562,1,1,7.89
5563,7,1,85.63
5563,112,3,62.33
5563,31,1,4.22
5563,231,4,50.21
5563,100,4,19.39
5564,160,1,12.64
5564,32,2,22.27
5564,217,2,36.9
5564,34,3,8.09
5564,122,4,6.19
5565,152,4,111.1
5565,75,1,122.03
5565,17,3,91.01
5565,105,3,78.18
5565,209,4,17.86
5566,83,3,120.44
5567,153,3,67.47
5567,230,1,118.59
5567,24,3,33.85
5567,23,3,28.01
5568,243,4,47.59
5568,231,1,51.23
5568,115,4,35.5
5568,106,1,3.64
5568,133,1,2.43
5569,70,4,53.47
5569,172,2,13.0
5569,11,1,76.8
5569,75,1,67.85
5570,57,4,72.33
5570,4,1,70.71
5570,239,3,101.26
5570,176,4,35.43
5570,169,3,97.92
5571,39,2,27.65
5572,96,1,1.94
5572,116,2,80.39
5573,142,1,22.62
5573,19,3,135.8
5573,34,4,5.93
5573,204,3,126.06
5574,13,1,71.33
5574,173,4,48.15
5574,99,4,19.43
5574,111,3,58.97
5575,84,1,109.05
5575,76,4,13.08
5575,152,1,65.54
5575,117,2,71.02
5575,88,4,117.39
5576,249,1,25.26
5576,190,2,89.39
5577,128,2,134.7
5577,142,2,17.03
5578,229,3,18.6
5578,68,4,26.91
5579,89,1,29.49
5579,24,2,55.51
5579,81,2,23.57
5579,168,2,41.37
5580,210,4,45.57
5580,71,3,85.16
5581,38,4,118.73
5581,98,1,4.32
5581,210,3,27.77
5582,157,3,60.09
5583,153,1,89.76
5583,157,1,62.13
5584,66,1,11.37
5584,92,4,23.5
5584,181,4,33.68
5585,48,1,95.67
5585,3,3,11.84
5586,47,3,30.37
5586,219,3,96.4
5586,176,3,40.68
5586,208,1,7.06
5587,197,3,107.42
5587,83,3,79.82
5588,227,2,34.02
5588,224,2,26.23
5588,119,1,21.08
5588,234,1,62.24
5589,75,3,76.56
5590,76,4,11.34
5591,245,2,74.2
5592,178,3,90.58
5592,27,1,36.02
5592,122,1,6.48
5592,39,2,33.95
5592,131,3,65.13
5593,209,2,12.94
5593,62,4,46.85
5594,34,1,8.03
5594,181,2,59.07
5594,36,4,96.66
5595,9,1,26.24
5596,177,2,2.52
5596,18,3,15.21
5596,116,2,56.81
5597,141,1,11.92
5597,63,3,37.45
5597,93,3,38.08
5597,78,4,50.61
5598,225,1,71.57
5598,156,3,115.13
5599,128,3,74.38
5599,240,4,114.76
5600,222,2,67.19
5600,197,3,75.06
5601,81,3,30.23
5601,144,3,78.91
5602,76,2,16.06
5602,71,1,93.24
5602,111,2,63.45
5603,197,2,112.17
5603,23,2,43.71
5604,171,2,35.87
5604,152,1,91.06
5605,214,2,109.21
5605,45,1,94.46
5605,156,3,111.18
5605,12,1,106.14
5606,61,4,34.68
5606,190,4,97.47
5606,49,4,40.64
5606,113,4,48.91
5607,39,4,23.99
5607,75,4,107.57
5608,25,2,84.04
5609,222,4,88.14
5609,44,2,30.43
5609,85,3,64.66
5609,198,3,89.44
5609,17,2,91.24
5610,247,3,49.42
5610,74,2,130.33
5611,238,2,41.0
5612,78,3,74.44
5613,56,3,66.73
5613,77,2,96.05
5613,74,4,128.42
5614,46,2,19.2
5614,71,4,86.33
5614,198,1,69.68
5614,63,3,29.75
5615,87,3,113.56
5615,174,3,15.95
5616,95,4,46.01
5616,153,3,106.42
5616,142,2,27.2
5617,38,1,99.44
5617,57,2,83.99
5617,86,2,105.92
5617,197,3,103.26
5618,226,3,50.89
5618,180,4,8.98
5618,99,1,26.09
5618,172,2,12.76
5619,105,4,94.7
5619,29,3,107.63
5619,219,3,125.46
5619,193,3,30.56
5619,37,3,23.43
5620,174,3,11.09
5620,71,1,100.15
5620,149,3,33.44
5621,70,3,82.98
5621,153,2,63.99
5621,32,3,12.6
5622,132,3,73.73
5622,22,1,96.14
5622,20,1,108.24
5622,98,4,3.57
5623,194,4,96.19
5623,242,1,32.65
5623,8,1,51.38
5623,16,2,48.99
5623,78,4,82.69
5624,200,4,86.8
5624,61,4,61.74
5624,80,3,84.35
5624,34,2,5.63
5624,216,1,42.81
5625,158,4,72.7
5625,60,3,34.54
5625,190,2,52.59
5626,36,2,103.92
5626,214,4,79.19
5626,107,4,27.52
5627,233,3,10.94
5627,93,1,50.11
5627,131,3,86.47
5627,207,4,96.19
5627,243,2,50.95
5628,160,3,9.16
5629,236,1,56.84
5629,45,2,78.34
5629,149,1,35.74
5630,232,3,3.69
5631,71,1,81.22
5631,33,2,51.46
5631,181,3,50.29
5632,144,3,103.57
5632,242,1,30.98
5632,212,1,71.17
5632,185,3,60.63
5633,71,3,142.99
5634,246,1,40.86
5635,40,1,23.33
5636,131,4,98.59
5636,242,3,34.11
5636,238,4,40.71
5637,32,1,18.58
5638,126,2,105.13
5639,242,2,37.55
5639,31,4,7.29
5639,34,1,6.02
5639,96,2,2.26
5640,3,1,12.38
5641,10,2,44.97
5641,221,1,32.43
5641,3,2,10.54
5642,170,2,50.92
5642,152,1,68.98
5642,236,1,47.57
5642,117,3,84.9
5642,159,4,16.17
5643,132,2,86.29
5644,75,3,93.23
5644,95,3,35.5
5645,201,3,93.62
5645,83,3,66.97
5645,76,3,16.13
5645,178,1,87.1
5646,46,3,22.11
5646,30,2,35.97
5646,172,1,18.23
5647,77,2,79.14
5647,72,3,57.08
5647,3,1,15.4
5648,246,3,34.54
5649,166,3,86.4
5650,98,4,3.56
5650,167,2,12.39
5651,176,3,62.94
5651,245,1,67.08
5651,38,1,135.39
5652,191,4,89.57
5652,124,3,31.71
5653,122,4,7.49
5654,222,1,66.78
5655,14,3,73.11
5655,97,1,96.02
5656,206,1,59.52
5656,241,2,74.33
5657,90,1,41.69
5657,174,1,14.15
5658,177,3,1.86
5658,1,2,9.3
5658,222,1,63.15
5658,131,2,103.86
5659,37,2,26.57
5659,120,1,89.35
5659,70,4,90.01
5659,45,2,82.18
5660,166,3,98.9
5660,156,1,103.08
5660,205,4,88.09
5660,90,3,68.41
5661,48,4,85.82
5661,96,2,2.63
5661,58,4,43.96
5661,29,2,122.83
5662,25,4,65.65
5662,173,2,50.23
5662,33,1,54.38
5663,122,1,7.79
5664,241,4,95.66
5665,131,4,79.26
5665,244,1,22.87
5665,40,2,22.66
5665,197,2,113.88
5666,112,2,67.39
5666,108,4,15.0
5667,85,3,52.81
5667,51,3,22.35
5667,2,2,14.12
5667,38,2,135.95
5667,19,3,110.4
5668,11,4,108.58
5668,168,2,38.78
5668,124,1,19.4
5669,114,3,55.38
5669,3,1,10.11
5669,228,1,14.87
5669,133,2,2.19
5669,154,1,31.11
5670,127,4,121.85
5670,71,2,102.48
5671,16,3,64.41
5671,237,4,38.29
5671,121,1,84.34
5671,155,1,40.34
5671,64,2,1.92
5672,237,4,24.63
5672,209,4,20.65
5672,16,1,65.84
5672,70,3,79.2
5672,69,2,79.08
5673,243,1,52.47
5673,171,4,29.74
5674,77,3,65.78
5675,125,1,76.75
5675,8,1,30.12
5675,202,3,2.7
5675,89,3,29.06
5676,95,4,43.41
5676,172,3,15.82
5676,54,2,35.3
5676,238,2,55.07
5677,200,4,76.9
5677,133,3,3.46
5677,86,3,104.9
5678,211,2,20.1
5678,159,1,18.88
5679,77,4,61.26
5679,47,1,20.84
5680,146,2,84.84
5680,211,1,22.95
5680,33,1,32.8
5680,246,4,43.04
5680,53,3,31.77
5681,85,3,56.95
5682,38,4,128.96
5683,32,3,11.95
5683,172,2,16.88
5683,131,2,67.5
5683,33,2,58.05
5683,71,1,116.48
5684,33,4,47.39
5684,201,4,103.12
5684,154,3,28.94
5685,41,4,26.58
5685,92,1,38.78
5686,4,3,52.8
5686,182,2,51.6
5686,86,4,93.62
5687,151,3,74.48
5687,57,4,53.26
5687,239,3,72.22
5687,221,4,29.9
5688,16,3,52.19
5688,128,3,127.72
5689,21,1,38.23
5689,231,4,57.5
5689,82,1,92.71
5689,54,3,38.85
5690,203,2,52.25
5691,218,3,41.36
5691,108,3,18.59
5691,117,1,90.06
5691,58,3,69.45
5691,250,1,60.06
5692,189,1,74.8
5692,97,3,89.45
5692,6,1,48.35
5693,240,2,73.52
5693,47,4,29.17
5693,60,4,38.01
5693,71,2,91.93
5693,36,3,109.73
5694,182,4,56.56
5694,143,4,75.9
5695,163,2,89.11
5695,151,3,70.84
5695,100,3,16.9
5695,14,2,53.77
5695,157,2,38.77
5696,159,3,13.36
5697,126,1,94.03
5698,14,4,46.96
5698,96,2,2.23
5698,64,1,2.51
5699,114,1,71.63
5699,73,3,40.49
5700,85,4,72.96
5701,246,3,27.83
5701,72,4,50.72
5701,109,2,66.15
5702,16,3,59.18
5702,185,2,88.36
5702,221,4,31.8
5702,216,2,55.69
5703,85,2,40.47
5704,166,4,90.86
5704,21,1,44.38
5704,186,2,21.6
5704,195,1,86.02
5704,212,1,104.72
5705,23,4,36.02
5705,81,2,30.31
5705,204,2,106.35
5705,137,4,30.87
5705,27,3,49.76
5706,48,4,71.94
5706,122,4,4.42
5707,88,4,103.15
5707,226,4,49.03
5707,36,2,84.51
5707,82,2,89.8
5708,87,2,81.29
5708,78,4,53.63
5709,222,2,92.14
5709,179,4,62.75
5709,86,3,107.21
5709,146,3,79.31
5709,143,3,81.12
5710,202,3,3.34
5710,200,1,87.21
5710,165,3,104.66
5711,158,2,86.71
5711,188,1,50.82
5711,137,3,43.56
5711,237,2,35.75
5711,119,2,28.63
5712,131,4,100.19
5712,19,2,109.22
5712,167,4,16.23
5712,136,1,105.09
5712,52,2,24.27
5713,127,3,73.95
5714,16,2,54.21
5714,15,4,89.13
5714,243,1,42.0
5715,237,3,44.87
5715,223,4,102.45
5715,134,2,45.43
5715,93,3,50.61
5715,12,4,62.2
5716,13,2,76.31
5716,215,4,120.19
5716,134,2,35.85
5717,137,4,31.77
5718,124,2,34.79
5719,151,2,81.95
5719,66,3,6.22
5719,228,1,23.35
5719,49,3,45.93
5720,87,3,92.49
5720,72,2,36.06
5720,201,2,128.63
5720,210,1,35.45
5721,174,2,10.53
5721,110,1,80.9
5721,149,2,40.88
5721,177,3,2.41
5721,170,4,40.29
5722,92,1,32.46
5722,209,2,15.15
5722,69,1,112.18
5722,140,3,11.88
5722,189,2,76.94
5723,55,2,16.95
5723,9,3,26.5
5724,64,4,3.21
5724,164,4,46.37
5724,192,4,52.57
5725,204,4,75.9
5726,121,1,64.02
5727,123,2,86.63
5727,136,3,115.44
5727,82,4,97.25
5727,41,2,27.28
5727,127,1,99.13
5728,37,2,41.38
5728,20,1,85.73
5729,214,1,91.69
5729,10,3,62.35
5729,6,4,44.35
5729,12,3,58.32
5729,196,2,70.11
5730,29,1,122.05
5730,248,2,5.87
5730,73,3,36.93
5731,181,1,54.85
5731,165,1,72.19
5731,101,2,23.53
5732,122,2,7.82
5732,121,1,78.12
5733,81,4,23.58
5733,168,1,32.72
5733,62,4,60.58
5733,9,1,22.58
5734,189,4,102.18
5734,212,2,67.85
5734,36,3,101.3
5734,85,3,53.88
5734,11,4,112.42
5735,80,4,111.35
5736,207,1,96.39
5737,51,1,28.49
5737,157,1,55.27
5737,35,3,118.97
5738,13,1,73.74
5738,116,4,68.57
5738,138,1,96.31
5738,223,2,107.96
5738,154,2,29.9
5739,238,3,66.38
5739,39,3,42.28
5739,51,4,31.56
5740,85,1,56.62
5740,115,1,34.58
5741,179,1,62.71
5741,128,1,134.53
5741,58,1,63.88
5741,34,4,5.06
5742,96,4,2.58
5742,122,4,6.74
5742,163,1,83.62
5743,242,2,25.78
5743,45,2,90.47
5743,159,4,17.17
5743,155,1,67.92
5743,203,1,49.15
5744,169,3,74.02
5744,104,1,129.24
5744,54,1,34.14
5744,99,4,30.74
5745,93,3,54.28
5745,3,2,14.11
5745,227,4,29.42
5746,114,2,76.28
5746,38,1,136.79
5746,34,3,5.61
5746,219,3,135.26
5746,239,2,57.49
5747,160,1,10.35
5748,189,4,75.74
5748,36,3,81.8
5748,153,2,103.4
5748,38,2,128.41
5749,236,4,47.37
5749,16,3,53.53
5749,36,2,95.66
5749,184,4,36.2
5749,84,1,113.5
5750,119,2,23.89
5751,244,2,19.8
5751,145,3,44.5
5751,95,3,43.37
5751,168,2,46.51
5751,84,3,77.26
5752,15,3,95.59
5753,202,1,2.7
5753,71,3,85.92
5754,82,4,83.04
5754,30,3,27.54
5754,158,4,121.84
5754,90,2,49.17
5755,187,3,73.28
5755,160,4,14.16
5755,97,3,101.98
5755,207,1,104.38
5755,247,3,64.6
5756,228,4,18.31
5756,132,4,57.31
5756,168,1,36.44
5757,232,2,5.73
5758,56,4,76.24
5758,142,1,17.48
5758,35,1,115.93
5758,53,2,42.15
5759,38,1,79.19
5759,111,4,91.39
5760,124,3,21.29
5760,197,4,64.0
5761,175,1,95.46
5761,77,3,104.59
5762,41,2,17.85
5762,66,1,8.42
5762,140,3,19.51
5762,154,3,41.76
5762,62,4,58.38
5763,25,4,86.59
5763,77,3,88.87
5764,78,2,83.07
5764,126,4,112.23
5764,63,4,25.98
5764,132,2,102.16
5765,225,3,91.58
5765,76,4,10.91
5765,119,3,20.49
5765,40,1,37.63
5766,189,1,103.12
5766,36,1,85.1
5766,82,2,70.08
5766,28,2,107.44
5766,108,3,10.67
5767,10,4,48.08
5767,128,3,80.12
5767,191,2,109.06
5767,12,4,66.21
5767,221,4,34.91
5768,18,1,11.0
5768,50,1,84.96
5768,189,2,108.18
5768,45,4,91.59
5768,157,3,35.93
5769,155,4,51.24
5769,157,2,55.04
5769,247,3,62.37
5770,234,2,94.3
5771,54,3,31.58
5771,89,3,26.22
5772,226,2,60.12
5772,133,1,3.48
5772,80,3,106.3
5772,134,1,40.95
5772,37,1,38.71
5773,149,1,42.29
5773,26,4,78.24
5774,170,2,67.25
5774,45,2,68.99
5775,63,3,35.97
5775,23,1,34.42
5775,198,3,69.94
5775,179,4,98.46
5775,11,4,71.0
5776,189,3,89.33
5777,42,4,60.8
5777,94,1,65.99
5777,208,3,5.69
5777,97,3,124.78
5777,154,2,30.76
5778,167,2,9.94
5779,187,3,120.44
5779,154,2,32.71
5779,190,2,62.75
5779,29,3,69.29
5779,28,3,116.53
5780,97,4,84.12
5780,51,4,24.99
5780,145,3,54.75
5780,5,1,112.16
5781,76,1,10.75
5781,166,1,57.67
5781,162,4,67.18
5781,183,3,56.5
5781,148,4,43.95
5782,17,3,93.62
5782,114,4,70.42
5782,68,4,28.66
5782,90,4,56.15
5782,78,2,57.17
5783,181,2,43.35
5783,114,4,86.36
5784,74,3,72.18
5785,17,2,95.26
5785,84,2,109.35
5785,18,3,10.62
5785,121,1,68.09
5785,243,1,43.93
5786,220,4,10.94
5786,134,3,28.59
5786,34,2,5.77
5786,57,3,60.95
5786,179,2,82.19
5787,244,2,13.14
5787,187,3,82.81
5788,73,3,33.14
5788,219,3,89.59
5789,223,4,72.34
5789,73,3,32.79
5789,162,1,62.14
5789,140,4,18.55
5790,14,2,72.86
5790,244,2,22.6
5791,133,2,3.36
5791,223,2,84.21
5792,243,4,35.19
5793,11,1,117.89
5793,118,2,35.43
5793,134,3,36.89
5793,113,1,37.56
5793,33,2,53.45
5794,214,2,86.98
5795,98,2,2.76
5795,167,4,15.37
