order_id,user_id,order_date,status,channel
4287,939,2026-02-19,refunded,web
4288,97,2026-01-03,cancelled,android
4289,1097,2026-02-28,cancelled,phone
4290,898,2026-01-10,cancelled,ios
4291,962,2025-11-06,cancelled,android
4292,893,2025-10-29,refunded,web
4293,1111,2025-12-05,paid,web
4294,1080,2026-02-07,paid,phone
4295,431,2025-11-28,refunded,android
4296,597,2025-10-07,cancelled,phone
4297,590,2025-10-07,cancelled,web
4298,33,2025-11-17,cancelled,web
4299,1026,2025-09-19,refunded,android
4300,289,2025-11-22,paid,phone
4301,463,2025-11-23,refunded,web
4302,797,2025-12-11,paid,web
4303,1052,2025-12-29,cancelled,web
4304,449,2025-10-17,paid,ios
4305,683,2025-11-14,refunded,android
4306,339,2025-11-24,paid,web
4307,416,2025-10-21,refunded,ios
4308,466,2026-01-09,paid,android
4309,793,2025-10-07,refunded,phone
4310,328,2025-09-30,paid,web
4311,735,2026-01-09,paid,web
4312,692,2026-02-15,paid,android
4313,485,2026-02-11,refunded,android
4314,524,2025-10-15,paid,web
4315,803,2025-11-03,paid,web
4316,876,2026-03-02,paid,web
4317,424,2026-03-10,cancelled,web
4318,1058,2026-02-09,paid,phone
4319,1152,2025-12-30,paid,web
4320,757,2026-01-20,refunded,web
4321,325,2025-11-03,paid,phone
4322,524,2025-10-20,paid,android
4323,390,2026-02-25,refunded,android
4324,505,2025-11-21,refunded,android
4325,390,2025-11-07,paid,web
4326,597,2025-11-30,cancelled,web
4327,439,2026-02-23,paid,android
4328,556,2026-01-27,refunded,android
4329,901,2025-12-02,cancelled,web
4330,1039,2026-02-08,cancelled,phone
4331,72,2026-01-10,cancelled,web
4332,61,2025-10-11,paid,web
4333,866,2025-10-07,refunded,phone
4334,1067,2025-10-21,cancelled,web
4335,1054,2026-03-08,refunded,web
4336,180,2025-10-06,refunded,web
4337,153,2026-01-19,paid,web
4338,1148,2025-10-18,cancelled,web
4339,214,2026-01-27,refunded,web
4340,933,2026-02-12,paid,web
4341,899,2025-11-14,refunded,ios
4342,809,2025-11-21,paid,web
4343,695,2025-11-18,refunded,web
4344,8,2026-03-07,refunded,ios
4345,1160,2025-10-30,cancelled,android
4346,86,2026-02-05,cancelled,android
4347,267,2025-11-23,paid,web
4348,776,2025-11-18,cancelled,web
4349,625,2026-02-26,cancelled,web
4350,1168,2025-10-21,paid,web
4351,583,2025-11-01,refunded,ios
4352,945,2025-10-28,paid,ios
4353,224,2025-10-28,paid,web
4354,12,2025-10-28,paid,web
4355,838,2025-11-23,paid,ios
4356,387,2025-10-27,paid,web
4357,996,2025-09-27,paid,web
4358,202,2025-12-17,paid,phone
4359,589,2025-10-11,paid,ios
4360,367,2025-11-01,paid,ios
4361,1107,2025-12-02,refunded,android
4362,174,2025-12-22,paid,web
4363,291,2025-10-06,paid,web
4364,624,2026-03-08,paid,ios
4365,429,2025-10-12,cancelled,ios
4366,3,2025-11-29,refunded,web
4367,780,2025-10-20,paid,ios
4368,646,2025-12-18,paid,web
4369,39,2025-10-07,paid,web
4370,872,2026-01-31,refunded,web
4371,550,2025-09-16,paid,web
4372,1065,2026-02-28,paid,web
4373,267,2025-10-25,paid,android
4374,1125,2026-02-10,paid,web
4375,500,2025-11-09,paid,phone
4376,930,2026-01-20,refunded,ios
4377,313,2026-01-27,cancelled,web
4378,708,2025-09-21,paid,phone
4379,574,2025-12-03,paid,web
4380,1052,2025-11-12,paid,ios
4381,623,2026-01-04,refunded,ios
4382,1155,2025-10-24,paid,web
4383,502,2025-10-04,cancelled,phone
4384,396,2025-11-03,paid,ios
4385,605,2025-09-16,cancelled,ios
4386,908,2025-11-05,paid,ios
4387,755,2026-01-12,cancelled,web
4388,868,2025-12-15,cancelled,ios
4389,803,2025-10-12,cancelled,web
4390,800,2026-02-13,paid,ios
4391,412,2025-12-30,refunded,android
4392,507,2025-12-28,paid,web
4393,673,2026-01-31,paid,web
4394,1136,2026-01-17,cancelled,web
4395,883,2025-12-25,paid,web
4396,459,2025-12-26,cancelled,android
4397,326,2026-01-18,cancelled,android
4398,886,2025-12-27,paid,ios
4399,1193,2026-03-12,paid,android
4400,377,2025-12-30,paid,web
4401,26,2025-11-08,paid,android
4402,673,2025-10-05,refunded,web
4403,1112,2026-02-10,cancelled,android
4404,201,2025-11-03,paid,web
4405,1055,2025-09-18,refunded,ios
4406,1194,2026-01-24,cancelled,web
4407,1103,2026-02-13,refunded,android
4408,897,2025-11-03,paid,phone
4409,823,2025-12-30,paid,web
4410,172,2025-12-27,paid,android
4411,123,2025-12-06,paid,android
4412,363,2025-11-03,paid,web
4413,399,2025-11-13,paid,phone
4414,661,2026-02-28,paid,android
4415,924,2025-10-17,refunded,web
4416,478,2025-10-13,paid,web
4417,1010,2025-10-01,cancelled,ios
4418,872,2025-11-04,paid,web
4419,1018,2025-10-23,cancelled,web
4420,90,2026-02-14,refunded,web
4421,640,2025-11-15,cancelled,web
4422,818,2026-01-26,paid,ios
4423,30,2025-11-13,refunded,phone
4424,545,2025-12-08,paid,web
4425,933,2026-02-11,paid,android
4426,1132,2025-12-14,cancelled,web
4427,688,2025-11-26,refunded,android
4428,163,2026-03-08,cancelled,web
4429,1135,2025-09-28,paid,ios
4430,588,2026-01-30,paid,ios
4431,985,2025-12-21,refunded,web
4432,243,2025-09-20,paid,web
4433,66,2025-10-29,paid,android
4434,58,2025-11-08,paid,android
4435,1151,2025-12-31,paid,web
4436,842,2026-03-10,paid,web
4437,337,2026-03-10,refunded,web
4438,1003,2025-12-02,refunded,android
4439,1175,2025-12-21,refunded,android
4440,407,2026-01-25,paid,ios
4441,1144,2025-11-11,paid,android
4442,1138,2026-01-29,refunded,web
4443,1124,2025-11-26,paid,android
4444,695,2026-01-01,cancelled,web
4445,416,2026-01-16,paid,web
4446,613,2025-12-01,paid,ios
4447,608,2026-02-09,paid,web
4448,344,2026-01-21,paid,ios
4449,723,2025-12-25,paid,web
4450,78,2026-01-25,paid,web
4451,105,2026-02-04,paid,phone
4452,422,2025-12-25,cancelled,ios
4453,827,2026-02-18,paid,ios
4454,421,2026-01-10,refunded,web
4455,998,2026-03-12,paid,android
4456,397,2026-01-04,paid,android
4457,356,2026-02-14,paid,web
4458,322,2026-02-19,paid,web
4459,1026,2025-12-22,paid,phone
4460,801,2026-03-08,refunded,web
4461,383,2026-03-04,cancelled,web
4462,444,2025-11-06,refunded,web
4463,1086,2026-01-11,paid,web
4464,394,2025-10-29,paid,phone
4465,324,2026-02-24,paid,ios
4466,963,2025-10-08,cancelled,android
4467,623,2025-12-09,cancelled,ios
4468,341,2025-12-23,refunded,android
4469,247,2025-10-24,paid,web
4470,1047,2026-01-20,paid,web
4471,1012,2025-11-20,refunded,ios
4472,1171,2026-02-21,refunded,ios
4473,615,2026-02-15,paid,phone
4474,125,2025-11-14,paid,web
4475,203,2026-01-15,paid,phone
4476,241,2025-12-14,paid,web
4477,500,2026-03-08,refunded,web
4478,1006,2025-12-12,cancelled,android
4479,193,2025-12-19,paid,android
4480,337,2026-01-18,cancelled,web
4481,1031,2026-03-11,paid,ios
4482,315,2026-02-03,paid,web
4483,905,2026-01-09,paid,ios
4484,262,2025-11-08,paid,web
4485,182,2026-01-29,paid,android
4486,157,2026-02-21,paid,web
4487,262,2025-10-07,paid,web
4488,946,2025-10-12,paid,web
4489,156,2025-10-12,paid,android
4490,505,2026-02-02,paid,web
4491,1102,2026-01-19,paid,android
4492,491,2025-12-08,refunded,web
4493,969,2026-02-17,refunded,android
4494,1183,2025-09-30,cancelled,ios
4495,678,2026-01-20,refunded,web
4496,799,2025-10-09,paid,web
4497,715,2025-11-11,refunded,web
4498,20,2026-01-10,refunded,web
4499,128,2026-01-24,paid,web
4500,345,2025-12-24,cancelled,web
4501,468,2026-01-27,paid,web
4502,843,2025-10-13,cancelled,web
4503,1009,2026-01-19,cancelled,web
4504,1136,2025-11-28,paid,android
4505,383,2026-02-22,paid,web
4506,374,2025-12-15,paid,android
4507,248,2026-03-08,paid,web
4508,66,2026-02-05,paid,web
4509,329,2025-12-06,paid,android
4510,1001,2025-10-13,paid,android
4511,454,2026-01-21,paid,web
4512,221,2025-10-19,cancelled,phone
4513,1009,2025-12-02,cancelled,web
4514,1194,2025-11-18,refunded,ios
4515,1143,2025-10-03,cancelled,web
4516,146,2026-02-18,paid,ios
4517,839,2025-12-14,refunded,phone
4518,774,2025-12-29,paid,ios
4519,981,2026-01-28,paid,android
4520,641,2026-02-11,refunded,phone
4521,1001,2025-12-02,cancelled,web
4522,1065,2025-11-03,paid,web
4523,1199,2026-02-27,cancelled,ios
4524,1096,2026-01-17,cancelled,ios
4525,1009,2025-10-10,refunded,phone
4526,855,2025-12-15,refunded,web
4527,925,2025-11-01,cancelled,web
4528,721,2026-01-12,paid,web
4529,776,2026-01-25,paid,android
4530,887,2026-01-15,paid,web
4531,158,2025-11-07,paid,web
4532,590,2026-02-14,paid,web
4533,594,2025-12-06,cancelled,web
4534,357,2026-01-30,paid,web
4535,1200,2026-02-11,paid,web
4536,356,2025-12-17,paid,web
4537,181,2025-12-20,refunded,web
4538,503,2026-02-18,refunded,web
4539,105,2025-12-14,refunded,web
4540,565,2025-12-28,paid,ios
4541,553,2025-12-24,cancelled,web
4542,440,2026-01-29,paid,web
4543,133,2026-01-20,paid,web
4544,126,2026-03-10,paid,web
4545,995,2025-09-19,paid,android
4546,345,2026-02-12,paid,android
4547,1005,2025-11-23,paid,web
4548,437,2025-12-03,cancelled,web
4549,353,2025-10-18,paid,android
4550,776,2025-09-24,paid,web
4551,725,2026-01-26,paid,web
4552,1177,2025-10-19,paid,android
4553,1009,2025-12-16,paid,web
4554,1093,2025-12-16,paid,web
4555,1002,2025-10-20,cancelled,ios
4556,416,2026-01-15,paid,web
4557,798,2025-12-26,paid,android
4558,981,2025-10-06,paid,ios
4559,464,2025-11-11,paid,web
4560,498,2025-11-18,paid,web
4561,171,2026-01-07,paid,phone
4562,847,2025-11-24,refunded,phone
4563,166,2025-10-05,paid,web
4564,1026,2025-12-23,paid,android
4565,662,2025-11-02,paid,web
4566,517,2025-12-27,paid,ios
4567,886,2026-02-09,paid,web
4568,408,2025-10-30,paid,web
4569,389,2025-10-03,paid,ios
4570,1084,2026-02-25,refunded,web
4571,297,2025-11-12,cancelled,web
4572,1008,2025-10-20,refunded,ios
4573,742,2025-10-08,paid,android
4574,620,2026-02-04,cancelled,ios
4575,831,2025-12-31,paid,web
4576,158,2026-02-12,paid,web
4577,987,2026-03-09,paid,ios
4578,939,2025-12-17,paid,ios
4579,439,2025-12-28,paid,android
4580,1050,2026-01-12,cancelled,web
4581,334,2025-10-21,paid,web
4582,1138,2026-01-24,paid,web
4583,291,2026-02-28,paid,web
4584,290,2025-12-12,paid,web
4585,488,2025-12-27,paid,web
4586,206,2026-01-02,refunded,web
4587,211,2026-01-05,cancelled,ios
4588,1155,2025-10-23,cancelled,web
4589,932,2026-03-10,paid,web
4590,927,2026-03-03,refunded,phone
4591,792,2026-01-21,paid,web
4592,355,2025-09-24,paid,web
4593,974,2025-10-17,cancelled,android
4594,100,2026-01-15,cancelled,ios
4595,267,2025-10-05,paid,android
4596,21,2025-12-31,paid,web
4597,68,2026-03-02,cancelled,web
4598,133,2025-10-13,paid,web
4599,973,2025-12-24,paid,ios
4600,846,2025-09-27,paid,ios
4601,505,2026-01-11,paid,android
4602,788,2026-02-24,cancelled,web
4603,550,2026-02-16,refunded,web
4604,665,2026-01-23,cancelled,android
4605,90,2026-02-28,paid,web
4606,28,2025-12-23,cancelled,android
4607,253,2025-11-14,paid,web
4608,387,2025-10-28,cancelled,web
4609,324,2026-02-22,refunded,web
4610,956,2025-11-29,paid,ios
4611,544,2026-01-31,refunded,android
4612,39,2025-10-29,paid,ios
4613,169,2025-12-25,paid,web
4614,711,2025-09-29,paid,android
4615,61,2025-10-27,cancelled,android
4616,432,2025-12-30,refunded,web
4617,1127,2025-09-22,paid,android
4618,915,2025-10-09,paid,web
4619,1031,2025-11-26,paid,ios
4620,454,2026-03-08,paid,ios
4621,341,2026-02-17,paid,web
4622,163,2026-01-20,cancelled,android
4623,635,2025-11-14,paid,android
4624,7,2026-01-03,paid,ios
4625,576,2025-10-28,cancelled,web
4626,208,2026-01-27,refunded,android
4627,1115,2025-11-02,paid,android
4628,1045,2025-09-18,paid,android
4629,1140,2026-02-18,paid,web
4630,308,2026-01-02,cancelled,web
4631,912,2025-12-03,paid,ios
4632,237,2026-01-20,paid,ios
4633,209,2026-02-02,paid,web
4634,974,2025-11-11,cancelled,ios
4635,142,2026-02-27,paid,web
4636,349,2025-12-10,refunded,android
4637,449,2025-10-13,paid,android
4638,560,2026-01-24,cancelled,web
4639,669,2026-01-24,paid,web
4640,520,2025-12-09,refunded,web
4641,233,2026-02-18,cancelled,web
4642,403,2026-01-10,paid,web
4643,1103,2025-09-16,cancelled,web
4644,455,2025-09-30,paid,android
4645,375,2026-01-12,paid,web
4646,764,2025-12-11,paid,ios
4647,846,2025-12-28,refunded,android
4648,347,2026-01-26,paid,android
4649,1189,2025-11-24,paid,ios
4650,220,2025-09-25,paid,android
4651,115,2025-09-28,refunded,web
4652,533,2026-02-19,paid,ios
4653,849,2026-02-07,refunded,web
4654,798,2026-01-07,paid,ios
4655,114,2025-12-25,refunded,ios
4656,941,2025-11-01,paid,web
4657,655,2025-12-26,paid,web
4658,766,2025-12-20,paid,web
4659,69,2026-01-11,paid,web
4660,653,2026-03-10,paid,web
4661,333,2026-01-17,paid,ios
4662,334,2025-10-26,paid,web
4663,830,2026-01-08,paid,ios
4664,745,2026-02-08,cancelled,web
4665,910,2026-02-26,paid,ios
4666,531,2025-10-19,cancelled,web
4667,774,2026-02-10,paid,web
4668,1029,2026-01-07,cancelled,web
4669,298,2026-03-07,paid,ios
4670,862,2025-11-20,paid,web
4671,801,2025-09-30,paid,ios
4672,310,2026-01-13,cancelled,web
4673,322,2025-12-29,paid,phone
4674,179,2025-11-19,paid,android
4675,832,2025-10-19,cancelled,web
4676,242,2025-11-10,paid,ios
4677,727,2025-12-27,paid,ios
4678,30,2025-12-24,refunded,web
4679,465,2026-01-12,paid,web
4680,797,2026-03-11,paid,web
4681,688,2026-02-12,paid,ios
4682,846,2026-01-06,paid,web
4683,35,2026-01-07,paid,web
4684,565,2025-09-28,paid,android
4685,311,2026-01-23,cancelled,web
4686,798,2026-03-05,refunded,web
4687,743,2026-01-13,paid,phone
4688,547,2025-11-30,cancelled,android
4689,671,2026-02-22,cancelled,web
4690,131,2025-10-21,paid,android
4691,669,2025-12-22,cancelled,android
4692,1055,2026-01-31,paid,android
4693,270,2025-09-20,paid,web
4694,521,2025-10-21,cancelled,phone
4695,885,2026-01-20,refunded,web
4696,193,2025-11-03,cancelled,web
4697,1116,2025-12-09,refunded,ios
4698,594,2025-11-24,paid,android
4699,873,2026-02-26,cancelled,web
4700,783,2025-10-06,paid,android
4701,529,2026-02-20,refunded,ios
4702,859,2026-02-17,refunded,android
4703,672,2026-01-05,paid,web
4704,129,2025-11-24,paid,web
4705,126,2025-12-13,cancelled,web
4706,275,2025-12-09,paid,web
4707,959,2025-09-21,paid,web
4708,861,2026-02-01,refunded,android
4709,889,2026-01-17,paid,web
4710,109,2025-11-11,paid,android
4711,631,2026-02-11,paid,web
4712,1193,2026-02-26,paid,web
4713,281,2025-12-13,cancelled,web
4714,101,2026-01-01,paid,web
4715,828,2026-02-05,cancelled,web
4716,508,2025-09-22,paid,ios
4717,971,2025-10-13,paid,web
4718,322,2025-09-29,paid,web
4719,487,2025-12-29,paid,ios
4720,1066,2025-12-31,paid,web
4721,618,2026-02-09,cancelled,web
4722,167,2025-11-28,paid,web
4723,283,2026-01-13,paid,web
4724,376,2025-09-15,cancelled,web
4725,1061,2025-12-20,paid,ios
4726,118,2025-11-20,paid,android
4727,1111,2026-01-05,paid,web
4728,955,2025-11-24,paid,android
4729,512,2026-02-24,paid,phone
4730,906,2026-03-03,paid,android
4731,1198,2025-12-04,paid,ios
4732,607,2025-10-29,paid,ios
4733,82,2026-01-10,refunded,phone
4734,549,2026-01-11,cancelled,ios
4735,144,2025-12-18,refunded,android
4736,875,2025-10-08,cancelled,web
4737,1060,2026-02-22,paid,web
4738,290,2025-10-07,paid,phone
4739,1139,2025-09-26,paid,web
4740,432,2025-12-20,paid,android
4741,949,2026-02-13,paid,web
4742,926,2025-10-17,paid,android
4743,981,2025-10-15,paid,web
4744,828,2026-01-03,cancelled,android
4745,290,2025-12-17,paid,web
4746,757,2025-09-21,paid,web
4747,1111,2025-11-08,paid,web
4748,150,2025-11-21,refunded,android
4749,1077,2026-01-25,paid,ios
4750,1079,2025-09-29,cancelled,android
4751,720,2025-12-04,paid,android
4752,395,2026-02-23,cancelled,android
4753,233,2026-02-24,paid,android
4754,788,2025-09-18,paid,web
4755,602,2026-01-09,paid,web
4756,411,2025-09-16,cancelled,web
4757,527,2026-02-18,paid,web
4758,602,2026-02-19,paid,web
4759,262,2025-11-12,paid,android
4760,1198,2026-03-01,paid,web
4761,751,2026-01-13,paid,android
4762,5,2025-11-04,paid,web
4763,303,2026-02-15,paid,android
4764,241,2026-03-07,cancelled,phone
4765,164,2025-11-26,paid,android
4766,1043,2025-09-16,paid,web
4767,765,2025-11-17,paid,ios
4768,796,2025-12-26,paid,phone
4769,837,2025-11-07,paid,web
4770,247,2025-10-14,paid,android
4771,659,2026-02-14,paid,web
4772,312,2025-11-07,refunded,ios
4773,1164,2025-12-16,paid,android
4774,649,2026-01-19,refunded,android
4775,541,2026-02-03,refunded,ios
4776,27,2025-10-09,cancelled,web
4777,243,2025-09-25,paid,ios
4778,441,2026-03-10,paid,web
4779,907,2025-10-10,paid,web
4780,792,2025-11-11,paid,android
4781,404,2026-03-12,paid,web
4782,229,2025-12-10,paid,web
4783,422,2025-10-29,paid,android
4784,1199,2026-02-15,cancelled,android
4785,362,2025-10-09,refunded,android
4786,1057,2026-01-02,cancelled,web
4787,933,2026-02-26,paid,web
4788,850,2026-01-25,refunded,web
4789,1171,2025-11-20,paid,ios
4790,221,2026-02-13,paid,android
4791,310,2026-01-18,paid,web
4792,477,2026-01-26,paid,web
4793,1053,2025-10-14,paid,web
4794,657,2026-03-07,paid,web
4795,418,2026-01-26,cancelled,web
4796,514,2026-02-01,paid,web
4797,813,2025-11-03,cancelled,web
4798,1070,2026-02-10,paid,web
4799,1145,2025-11-24,paid,android
4800,478,2025-11-01,paid,web
4801,1161,2026-03-03,paid,phone
4802,1200,2026-01-26,refunded,ios
4803,375,2026-01-09,paid,web
4804,1108,2026-02-16,paid,ios
4805,19,2025-11-02,cancelled,web
4806,201,2026-01-17,refunded,ios
4807,918,2025-11-07,paid,web
4808,143,2025-11-10,cancelled,web
4809,1155,2025-09-15,paid,web
4810,140,2026-02-02,cancelled,web
4811,632,2025-10-03,refunded,web
4812,716,2025-11-03,paid,web
4813,1106,2025-09-29,paid,web
4814,616,2026-03-01,paid,android
4815,1127,2025-09-20,paid,web
4816,1082,2025-12-30,paid,phone
4817,736,2025-10-22,paid,ios
4818,239,2026-03-12,paid,android
4819,1197,2026-02-05,cancelled,ios
4820,955,2025-11-30,cancelled,web
4821,485,2026-03-05,paid,web
4822,20,2025-11-18,paid,web
4823,486,2025-10-19,paid,android
4824,203,2025-09-18,paid,ios
4825,439,2026-02-21,paid,web
4826,357,2026-02-05,paid,web
4827,713,2025-09-21,paid,ios
4828,238,2025-10-27,paid,web
4829,592,2025-09-22,refunded,web
4830,836,2025-09-17,paid,web
4831,1128,2025-11-30,paid,web
4832,608,2026-02-14,cancelled,web
4833,917,2025-12-12,paid,web
4834,509,2026-02-12,refunded,web
4835,253,2025-10-19,paid,ios
4836,889,2025-09-20,paid,ios
4837,50,2025-12-20,refunded,android
4838,826,2025-11-27,paid,web
4839,184,2026-01-03,paid,phone
4840,182,2026-02-08,paid,web
4841,228,2025-09-21,paid,android
4842,141,2025-12-22,refunded,web
4843,885,2025-12-05,cancelled,web
4844,532,2025-11-25,refunded,web
4845,176,2026-03-09,cancelled,web
4846,758,2025-11-03,paid,android
4847,822,2025-10-21,paid,ios
4848,892,2025-10-19,paid,web
4849,599,2026-02-09,paid,ios
4850,629,2025-11-17,paid,ios
4851,759,2025-11-30,paid,ios
4852,1101,2026-01-16,paid,web
4853,622,2026-01-12,paid,web
4854,316,2025-09-24,paid,web
4855,607,2026-03-09,paid,web
4856,11,2025-11-18,paid,phone
4857,175,2026-02-14,paid,web
4858,830,2025-10-19,paid,ios
4859,962,2026-02-15,paid,android
4860,184,2025-11-10,paid,android
4861,642,2025-10-03,paid,android
4862,997,2025-11-10,cancelled,web
4863,951,2025-12-28,paid,web
4864,128,2025-12-13,paid,web
4865,208,2026-02-17,refunded,web
4866,52,2025-11-01,paid,web
4867,757,2026-01-13,refunded,web
4868,117,2026-02-17,refunded,android
4869,1087,2026-01-07,paid,web
4870,1063,2025-09-17,refunded,web
4871,187,2025-09-15,refunded,web
4872,283,2026-01-05,refunded,web
4873,1116,2025-12-01,paid,android
4874,130,2026-01-29,paid,ios
4875,711,2025-10-04,cancelled,android
4876,931,2026-03-11,paid,web
4877,448,2026-02-23,paid,web
4878,254,2025-09-14,paid,web
4879,662,2026-02-22,cancelled,android
4880,934,2025-09-22,cancelled,web
4881,966,2026-02-27,refunded,web
4882,502,2026-01-05,cancelled,web
4883,1153,2026-01-13,paid,web
4884,291,2026-01-09,paid,web
4885,497,2026-01-16,paid,ios
4886,880,2025-10-18,paid,web
4887,173,2025-10-27,paid,web
4888,968,2025-09-27,cancelled,web
4889,510,2026-01-01,paid,ios
4890,1195,2026-01-04,paid,android
4891,784,2025-12-21,paid,web
4892,633,2025-12-01,paid,android
4893,1081,2025-10-01,refunded,web
4894,416,2025-11-24,cancelled,ios
4895,811,2025-09-29,paid,web
4896,986,2025-12-08,paid,web
4897,34,2026-01-21,refunded,ios
4898,1181,2026-02-11,paid,web
4899,735,2025-10-26,cancelled,web
4900,891,2026-02-21,paid,android
4901,556,2025-12-29,paid,web
4902,1019,2025-10-23,paid,ios
4903,1191,2025-12-02,refunded,android
4904,61,2025-11-04,paid,ios
4905,1129,2025-10-18,refunded,web
4906,1178,2026-03-08,refunded,ios
4907,1015,2026-02-28,paid,ios
4908,941,2026-01-26,refunded,ios
4909,485,2025-11-10,refunded,android
4910,754,2026-01-08,paid,ios
4911,525,2026-02-24,paid,ios
4912,250,2025-11-17,paid,android
4913,806,2025-10-10,paid,phone
4914,871,2025-11-25,paid,phone
4915,711,2025-10-09,paid,web
4916,1115,2025-10-02,paid,android
4917,659,2026-03-11,refunded,web
4918,1023,2025-12-12,refunded,ios
4919,425,2025-12-23,refunded,web
4920,935,2025-12-26,refunded,web
4921,664,2025-11-23,cancelled,web
4922,565,2025-11-20,cancelled,ios
4923,799,2026-02-13,refunded,ios
4924,884,2025-09-20,paid,web
4925,746,2026-03-10,refunded,web
4926,292,2025-12-19,paid,android
4927,831,2026-02-10,cancelled,web
4928,1045,2026-01-01,paid,web
4929,960,2025-11-17,refunded,ios
4930,852,2026-02-03,refunded,web
4931,51,2025-12-10,cancelled,ios
4932,1114,2025-10-24,cancelled,web
4933,41,2025-12-25,refunded,web
4934,517,2026-01-28,refunded,ios
4935,311,2025-11-23,paid,web
4936,284,2026-01-09,paid,web
4937,672,2025-09-27,paid,web
4938,443,2025-10-29,refunded,ios
4939,73,2026-01-31,paid,web
4940,1129,2025-11-24,paid,web
4941,1076,2025-10-07,paid,web
4942,1024,2025-12-23,paid,web
4943,1189,2026-01-11,cancelled,web
4944,923,2026-01-03,paid,ios
4945,474,2025-12-21,paid,web
4946,770,2025-12-21,paid,android
4947,1099,2026-02-22,cancelled,ios
4948,306,2026-02-25,cancelled,android
4949,436,2026-03-02,paid,web
4950,972,2025-11-09,paid,android
4951,709,2025-11-25,paid,android
4952,535,2026-02-20,paid,android
4953,580,2025-12-27,cancelled,web
4954,808,2026-03-03,cancelled,web
4955,1200,2026-02-13,paid,web
4956,711,2025-12-19,paid,web
4957,491,2026-01-07,paid,web
4958,646,2025-09-27,cancelled,ios
4959,144,2026-01-06,paid,ios
4960,883,2026-01-19,paid,web
4961,333,2026-01-10,paid,web
4962,1001,2025-09-27,refunded,web
4963,991,2025-10-05,cancelled,android
4964,456,2026-01-06,paid,web
4965,1046,2025-09-14,paid,web
4966,865,2025-12-21,cancelled,web
4967,907,2026-03-04,paid,android
4968,601,2025-12-31,cancelled,android
4969,1036,2026-02-16,paid,web
4970,706,2025-12-16,cancelled,ios
4971,322,2026-01-16,cancelled,web
4972,309,2025-11-17,cancelled,web
4973,1132,2026-01-07,paid,web
4974,418,2026-03-06,cancelled,web
4975,564,2025-12-06,paid,android
4976,1194,2026-03-08,paid,ios
4977,344,2026-02-11,refunded,phone
4978,855,2025-09-19,paid,android
4979,817,2025-12-12,paid,web
4980,1132,2025-10-09,refunded,ios
4981,729,2025-12-30,cancelled,web
4982,560,2025-11-06,refunded,web
4983,480,2026-01-17,refunded,web
4984,928,2025-10-26,paid,ios
4985,669,2025-11-02,paid,web
4986,922,2025-10-03,cancelled,android
4987,223,2026-01-30,cancelled,phone
4988,528,2026-02-15,paid,ios
4989,15,2025-10-19,paid,web
4990,287,2026-01-16,cancelled,android
4991,991,2026-02-27,paid,web
4992,912,2026-02-23,refunded,web
4993,449,2026-01-07,paid,android
4994,817,2025-10-04,paid,web
4995,981,2026-02-02,paid,phone
4996,548,2026-03-01,paid,android
4997,383,2025-10-15,cancelled,android
4998,382,2026-02-05,paid,ios
4999,563,2025-12-12,refunded,phone
5000,1116,2025-11-26,paid,web
5001,472,2025-09-22,paid,ios
5002,4,2026-02-08,paid,android
5003,805,2026-02-12,paid,web
5004,503,2025-09-14,paid,web
5005,470,2026-02-22,paid,web
5006,17,2025-11-11,cancelled,web
5007,633,2026-02-28,paid,web
5008,384,2026-01-28,paid,web
5009,101,2025-11-25,paid,web
5010,278,2025-10-13,refunded,web
5011,475,2026-03-02,paid,ios
5012,1108,2026-03-09,paid,android
5013,684,2025-12-15,cancelled,web
5014,1126,2025-11-27,cancelled,android
5015,570,2026-02-07,paid,web
5016,130,2026-03-07,paid,web
5017,917,2025-09-29,paid,web
5018,1045,2025-09-17,paid,android
5019,843,2025-09-28,cancelled,android
5020,246,2026-01-12,paid,android
5021,1198,2025-11-26,refunded,web
5022,579,2026-01-23,paid,web
5023,907,2025-11-06,paid,android
5024,60,2026-01-14,paid,ios
5025,492,2026-03-05,paid,web
5026,720,2026-01-24,paid,web
5027,116,2026-01-25,cancelled,phone
5028,1113,2025-10-31,paid,ios
5029,859,2025-09-15,cancelled,web
5030,293,2025-11-11,cancelled,phone
5031,270,2025-12-01,paid,web
5032,216,2026-01-08,paid,web
5033,967,2025-10-13,cancelled,web
5034,321,2026-01-04,paid,ios
5035,186,2025-12-16,cancelled,web
5036,850,2025-10-23,refunded,web
5037,151,2026-03-09,paid,android
5038,1002,2025-09-26,cancelled,ios
5039,184,2025-09-17,paid,web
5040,1052,2025-12-07,paid,web
5041,872,2026-02-26,paid,web
5042,90,2025-12-31,refunded,web
5043,499,2026-01-25,refunded,android
5044,422,2025-12-19,cancelled,android
5045,221,2026-02-26,paid,web
5046,495,2025-11-09,refunded,web
5047,221,2026-02-27,refunded,ios
5048,47,2026-02-06,refunded,android
5049,864,2026-02-22,paid,web
5050,766,2025-11-06,cancelled,web
5051,839,2026-02-17,cancelled,web
5052,1030,2025-11-05,refunded,web
5053,871,2025-11-06,paid,ios
5054,1013,2025-12-13,paid,web
5055,431,2025-12-16,paid,web
5056,925,2025-12-21,paid,web
5057,834,2026-02-11,paid,android
5058,641,2026-02-03,refunded,web
5059,646,2026-02-11,paid,ios
5060,455,2026-02-21,refunded,web
5061,1132,2025-12-10,paid,web
